pt,symbol_idx,osf_idx,ia,iz,ctle_A,ctle_z,post_channel_raw,post_ctle,desired,bit_error,ctle_cnt,err_acc,ctle_train_done
23664,1479,0,2,0,1.33333333e+00,5.00000000e+10,-7.14206197e-02,-1.27131631e-01,nan,nan,468,2.89811511e+02,0
23665,1479,1,2,0,1.33333333e+00,5.00000000e+10,-1.08064453e-01,-1.72876594e-01,nan,nan,468,2.89811511e+02,0
23666,1479,2,2,0,1.33333333e+00,5.00000000e+10,-1.42407176e-01,-2.14757913e-01,nan,nan,468,2.89811511e+02,0
23667,1479,3,2,0,1.33333333e+00,5.00000000e+10,-1.74051888e-01,-2.52154625e-01,nan,nan,468,2.89811511e+02,0
23668,1479,4,2,0,1.33333333e+00,5.00000000e+10,-2.02745586e-01,-2.84675489e-01,1.00000000e+00,1.28467549e+00,469,2.91461902e+02,0
23669,1479,5,2,0,1.33333333e+00,5.00000000e+10,-2.28375047e-01,-3.12166426e-01,nan,nan,469,2.91461902e+02,0
23670,1479,6,2,0,1.33333333e+00,5.00000000e+10,-2.50953013e-01,-3.34700008e-01,nan,nan,469,2.91461902e+02,0
23671,1479,7,2,0,1.33333333e+00,5.00000000e+10,-2.70595862e-01,-3.52548099e-01,nan,nan,469,2.91461902e+02,0
23672,1479,8,2,0,1.33333333e+00,5.00000000e+10,-2.87494641e-01,-3.66140300e-01,nan,nan,469,2.91461902e+02,0
23673,1479,9,2,0,1.33333333e+00,5.00000000e+10,-3.01881845e-01,-3.76011896e-01,nan,nan,469,2.91461902e+02,0
23674,1479,10,2,0,1.33333333e+00,5.00000000e+10,-3.13996662e-01,-3.82745669e-01,nan,nan,469,2.91461902e+02,0
23675,1479,11,2,0,1.33333333e+00,5.00000000e+10,-3.24051535e-01,-3.86912319e-01,nan,nan,469,2.91461902e+02,0
23676,1479,12,2,0,1.33333333e+00,5.00000000e+10,-3.32202802e-01,-3.89014256e-01,nan,nan,469,2.91461902e+02,0
23677,1479,13,2,0,1.33333333e+00,5.00000000e+10,-3.38527850e-01,-3.89437261e-01,nan,nan,469,2.91461902e+02,0
23678,1479,14,2,0,1.33333333e+00,5.00000000e+10,-3.43010702e-01,-3.88413860e-01,nan,nan,469,2.91461902e+02,0
23679,1479,15,2,0,1.33333333e+00,5.00000000e+10,-3.45537303e-01,-3.86001414e-01,nan,nan,469,2.91461902e+02,0
23680,1480,0,2,0,1.33333333e+00,5.00000000e+10,-3.45927171e-01,-3.82080767e-01,nan,nan,469,2.91461902e+02,0
23681,1480,1,2,0,1.33333333e+00,5.00000000e+10,-3.43872191e-01,-3.76368050e-01,nan,nan,469,2.91461902e+02,0
23682,1480,2,2,0,1.33333333e+00,5.00000000e+10,-3.39032280e-01,-3.68432674e-01,nan,nan,469,2.91461902e+02,0
23683,1480,3,2,0,1.33333333e+00,5.00000000e+10,-3.31044618e-01,-3.57736662e-01,nan,nan,469,2.91461902e+02,0
23684,1480,4,2,0,1.33333333e+00,5.00000000e+10,-3.19558988e-01,-3.43692772e-01,-1.00000000e+00,-6.56307228e-01,470,2.91892641e+02,0
23685,1480,5,2,0,1.33333333e+00,5.00000000e+10,-3.04274607e-01,-3.25726821e-01,nan,nan,470,2.91892641e+02,0
23686,1480,6,2,0,1.33333333e+00,5.00000000e+10,-2.84975438e-01,-3.03340022e-01,nan,nan,470,2.91892641e+02,0
23687,1480,7,2,0,1.33333333e+00,5.00000000e+10,-2.61561026e-01,-2.76167048e-01,nan,nan,470,2.91892641e+02,0
23688,1480,8,2,0,1.33333333e+00,5.00000000e+10,-2.34070234e-01,-2.44025569e-01,nan,nan,470,2.91892641e+02,0
23689,1480,9,2,0,1.33333333e+00,5.00000000e+10,-2.02695786e-01,-2.06953366e-01,nan,nan,470,2.91892641e+02,0
23690,1480,10,2,0,1.33333333e+00,5.00000000e+10,-1.67788209e-01,-1.65229877e-01,nan,nan,470,2.91892641e+02,0
23691,1480,11,2,0,1.33333333e+00,5.00000000e+10,-1.29848614e-01,-1.19380112e-01,nan,nan,470,2.91892641e+02,0
23692,1480,12,2,0,1.33333333e+00,5.00000000e+10,-8.95106012e-02,-7.01602175e-02,nan,nan,470,2.91892641e+02,0
23693,1480,13,2,0,1.33333333e+00,5.00000000e+10,-4.75124502e-02,-1.85254048e-02,nan,nan,470,2.91892641e+02,0
23694,1480,14,2,0,1.33333333e+00,5.00000000e+10,-4.66152231e-03,3.44176226e-02,nan,nan,470,2.91892641e+02,0
23695,1480,15,2,0,1.33333333e+00,5.00000000e+10,3.82065842e-02,8.74703565e-02,nan,nan,470,2.91892641e+02,0
23696,1481,0,2,0,1.33333333e+00,5.00000000e+10,8.03235405e-02,1.39418016e-01,nan,nan,470,2.91892641e+02,0
23697,1481,1,2,0,1.33333333e+00,5.00000000e+10,1.20877569e-01,1.89099982e-01,nan,nan,470,2.91892641e+02,0
23698,1481,2,2,0,1.33333333e+00,5.00000000e+10,1.59195127e-01,2.35457669e-01,nan,nan,470,2.91892641e+02,0
23699,1481,3,2,0,1.33333333e+00,5.00000000e+10,1.94729382e-01,2.77589301e-01,nan,nan,470,2.91892641e+02,0
23700,1481,4,2,0,1.33333333e+00,5.00000000e+10,2.27083157e-01,3.14808624e-01,-1.00000000e+00,-1.31480862e+00,471,2.93621363e+02,0
23701,1481,5,2,0,1.33333333e+00,5.00000000e+10,2.56021262e-01,3.46683241e-01,nan,nan,471,2.93621363e+02,0
23702,1481,6,2,0,1.33333333e+00,5.00000000e+10,2.81471434e-01,3.73051419e-01,nan,nan,471,2.93621363e+02,0
23703,1481,7,2,0,1.33333333e+00,5.00000000e+10,3.03513986e-01,3.94017883e-01,nan,nan,471,2.93621363e+02,0
23704,1481,8,2,0,1.33333333e+00,5.00000000e+10,3.22361169e-01,4.09930229e-01,nan,nan,471,2.93621363e+02,0
23705,1481,9,2,0,1.33333333e+00,5.00000000e+10,3.38328035e-01,4.21338605e-01,nan,nan,471,2.93621363e+02,0
23706,1481,10,2,0,1.33333333e+00,5.00000000e+10,3.51797235e-01,4.28942209e-01,nan,nan,471,2.93621363e+02,0
23707,1481,11,2,0,1.33333333e+00,5.00000000e+10,3.63180651e-01,4.33526957e-01,nan,nan,471,2.93621363e+02,0
23708,1481,12,2,0,1.33333333e+00,5.00000000e+10,3.72880966e-01,4.35899249e-01,nan,nan,471,2.93621363e+02,0
23709,1481,13,2,0,1.33333333e+00,5.00000000e+10,3.81256251e-01,4.36821011e-01,nan,nan,471,2.93621363e+02,0
23710,1481,14,2,0,1.33333333e+00,5.00000000e+10,3.88545329e-01,4.36944103e-01,nan,nan,471,2.93621363e+02,0
23711,1481,15,2,0,1.33333333e+00,5.00000000e+10,3.94985499e-01,4.36763490e-01,nan,nan,471,2.93621363e+02,0
23712,1482,0,2,0,1.33333333e+00,5.00000000e+10,4.00631103e-01,4.36597286e-01,nan,nan,471,2.93621363e+02,0
23713,1482,1,2,0,1.33333333e+00,5.00000000e+10,4.05477590e-01,4.36571471e-01,nan,nan,471,2.93621363e+02,0
23714,1482,2,2,0,1.33333333e+00,5.00000000e+10,4.09398780e-01,4.36619337e-01,nan,nan,471,2.93621363e+02,0
23715,1482,3,2,0,1.33333333e+00,5.00000000e+10,4.12186767e-01,4.36498435e-01,nan,nan,471,2.93621363e+02,0
23716,1482,4,2,0,1.33333333e+00,5.00000000e+10,4.13577761e-01,4.35819294e-01,1.00000000e+00,5.64180706e-01,472,2.93939663e+02,0
23717,1482,5,2,0,1.33333333e+00,5.00000000e+10,4.13283276e-01,4.34090740e-01,nan,nan,472,2.93939663e+02,0
23718,1482,6,2,0,1.33333333e+00,5.00000000e+10,4.11023920e-01,4.30775581e-01,nan,nan,472,2.93939663e+02,0
23719,1482,7,2,0,1.33333333e+00,5.00000000e+10,4.06562828e-01,4.25350511e-01,nan,nan,472,2.93939663e+02,0
23720,1482,8,2,0,1.33333333e+00,5.00000000e+10,3.99735859e-01,4.17364466e-01,nan,nan,472,2.93939663e+02,0
23721,1482,9,2,0,1.33333333e+00,5.00000000e+10,3.90475941e-01,4.06490293e-01,nan,nan,472,2.93939663e+02,0
23722,1482,10,2,0,1.33333333e+00,5.00000000e+10,3.78829489e-01,3.92565472e-01,nan,nan,472,2.93939663e+02,0
23723,1482,11,2,0,1.33333333e+00,5.00000000e+10,3.64963494e-01,3.75618579e-01,nan,nan,472,2.93939663e+02,0
23724,1482,12,2,0,1.33333333e+00,5.00000000e+10,3.49162659e-01,3.55879449e-01,nan,nan,472,2.93939663e+02,0
23725,1482,13,2,0,1.33333333e+00,5.00000000e+10,3.31816843e-01,3.33772301e-01,nan,nan,472,2.93939663e+02,0
23726,1482,14,2,0,1.33333333e+00,5.00000000e+10,3.13399854e-01,3.09892509e-01,nan,nan,472,2.93939663e+02,0
23727,1482,15,2,0,1.33333333e+00,5.00000000e+10,2.94441375e-01,2.84969026e-01,nan,nan,472,2.93939663e+02,0
23728,1483,0,2,0,1.33333333e+00,5.00000000e+10,2.75468198e-01,2.59811621e-01,nan,nan,472,2.93939663e+02,0
23729,1483,1,2,0,1.33333333e+00,5.00000000e+10,2.57046346e-01,2.35255009e-01,nan,nan,472,2.93939663e+02,0
23730,1483,2,2,0,1.33333333e+00,5.00000000e+10,2.39676090e-01,2.12110656e-01,nan,nan,472,2.93939663e+02,0
23731,1483,3,2,0,1.33333333e+00,5.00000000e+10,2.23784027e-01,1.91113860e-01,nan,nan,472,2.93939663e+02,0
23732,1483,4,2,0,1.33333333e+00,5.00000000e+10,2.09699667e-01,1.72869959e-01,1.00000000e+00,8.27130041e-01,473,2.94623807e+02,0
23733,1483,5,2,0,1.33333333e+00,5.00000000e+10,1.97640157e-01,1.57814055e-01,nan,nan,473,2.94623807e+02,0
23734,1483,6,2,0,1.33333333e+00,5.00000000e+10,1.87704340e-01,1.46186672e-01,nan,nan,473,2.94623807e+02,0
23735,1483,7,2,0,1.33333333e+00,5.00000000e+10,1.79876523e-01,1.38026458e-01,nan,nan,473,2.94623807e+02,0
23736,1483,8,2,0,1.33333333e+00,5.00000000e+10,1.74039504e-01,1.33179811e-01,nan,nan,473,2.94623807e+02,0
23737,1483,9,2,0,1.33333333e+00,5.00000000e+10,1.69995584e-01,1.31326126e-01,nan,nan,473,2.94623807e+02,0
23738,1483,10,2,0,1.33333333e+00,5.00000000e+10,1.67493622e-01,1.32016206e-01,nan,nan,473,2.94623807e+02,0
23739,1483,11,2,0,1.33333333e+00,5.00000000e+10,1.66259643e-01,1.34720369e-01,nan,nan,473,2.94623807e+02,0
23740,1483,12,2,0,1.33333333e+00,5.00000000e+10,1.66028185e-01,1.38881964e-01,nan,nan,473,2.94623807e+02,0
23741,1483,13,2,0,1.33333333e+00,5.00000000e+10,1.66571534e-01,1.43971563e-01,nan,nan,473,2.94623807e+02,0
23742,1483,14,2,0,1.33333333e+00,5.00000000e+10,1.67724104e-01,1.49536987e-01,nan,nan,473,2.94623807e+02,0
23743,1483,15,2,0,1.33333333e+00,5.00000000e+10,1.69399693e-01,1.55244679e-01,nan,nan,473,2.94623807e+02,0
23744,1484,0,2,0,1.33333333e+00,5.00000000e+10,1.71626091e-01,1.60912695e-01,nan,nan,473,2.94623807e+02,0
23745,1484,1,2,0,1.33333333e+00,5.00000000e+10,1.74467239e-01,1.66524623e-01,nan,nan,473,2.94623807e+02,0
23746,1484,2,2,0,1.33333333e+00,5.00000000e+10,1.78083726e-01,1.72216896e-01,nan,nan,473,2.94623807e+02,0
23747,1484,3,2,0,1.33333333e+00,5.00000000e+10,1.82690978e-01,1.78256793e-01,nan,nan,473,2.94623807e+02,0
23748,1484,4,2,0,1.33333333e+00,5.00000000e+10,1.88531701e-01,1.85013348e-01,0.00000000e+00,-1.85013348e-01,474,2.94658037e+02,0
23749,1484,5,2,0,1.33333333e+00,5.00000000e+10,1.95843091e-01,1.92913572e-01,nan,nan,474,2.94658037e+02,0
23750,1484,6,2,0,1.33333333e+00,5.00000000e+10,2.04821576e-01,2.02388512e-01,nan,nan,474,2.94658037e+02,0
23751,1484,7,2,0,1.33333333e+00,5.00000000e+10,2.15588116e-01,2.13814570e-01,nan,nan,474,2.94658037e+02,0
23752,1484,8,2,0,1.33333333e+00,5.00000000e+10,2.28157159e-01,2.27455756e-01,nan,nan,474,2.94658037e+02,0
23753,1484,9,2,0,1.33333333e+00,5.00000000e+10,2.42412108e-01,2.43412322e-01,nan,nan,474,2.94658037e+02,0
23754,1484,10,2,0,1.33333333e+00,5.00000000e+10,2.58089714e-01,2.61580606e-01,nan,nan,474,2.94658037e+02,0
23755,1484,11,2,0,1.33333333e+00,5.00000000e+10,2.74775130e-01,2.81627987e-01,nan,nan,474,2.94658037e+02,0
23756,1484,12,2,0,1.33333333e+00,5.00000000e+10,2.91908588e-01,3.02985651e-01,nan,nan,474,2.94658037e+02,0
23757,1484,13,2,0,1.33333333e+00,5.00000000e+10,3.08803708e-01,3.24860471e-01,nan,nan,474,2.94658037e+02,0
23758,1484,14,2,0,1.33333333e+00,5.00000000e+10,3.24721629e-01,3.46272792e-01,nan,nan,474,2.94658037e+02,0
23759,1484,15,2,0,1.33333333e+00,5.00000000e+10,3.38769898e-01,3.66103508e-01,nan,nan,474,2.94658037e+02,0
23760,1485,0,2,0,1.33333333e+00,5.00000000e+10,3.50116779e-01,3.83142923e-01,nan,nan,474,2.94658037e+02,0
23761,1485,1,2,0,1.33333333e+00,5.00000000e+10,3.57914079e-01,3.96161729e-01,nan,nan,474,2.94658037e+02,0
23762,1485,2,2,0,1.33333333e+00,5.00000000e+10,3.61417368e-01,4.03990016e-01,nan,nan,474,2.94658037e+02,0
23763,1485,3,2,0,1.33333333e+00,5.00000000e+10,3.60009776e-01,4.05595544e-01,nan,nan,474,2.94658037e+02,0
23764,1485,4,2,0,1.33333333e+00,5.00000000e+10,3.53241136e-01,4.00159549e-01,0.00000000e+00,-4.00159549e-01,475,2.94818164e+02,0
23765,1485,5,2,0,1.33333333e+00,5.00000000e+10,3.40857927e-01,3.87136959e-01,nan,nan,475,2.94818164e+02,0
23766,1485,6,2,0,1.33333333e+00,5.00000000e+10,3.22821849e-01,3.66298677e-01,nan,nan,475,2.94818164e+02,0
23767,1485,7,2,0,1.33333333e+00,5.00000000e+10,2.99315673e-01,3.37754085e-01,nan,nan,475,2.94818164e+02,0
23768,1485,8,2,0,1.33333333e+00,5.00000000e+10,2.70735935e-01,3.01952613e-01,nan,nan,475,2.94818164e+02,0
23769,1485,9,2,0,1.33333333e+00,5.00000000e+10,2.37672926e-01,2.59664263e-01,nan,nan,475,2.94818164e+02,0
23770,1485,10,2,0,1.33333333e+00,5.00000000e+10,2.00879392e-01,2.11940313e-01,nan,nan,475,2.94818164e+02,0
23771,1485,11,2,0,1.33333333e+00,5.00000000e+10,1.61230053e-01,1.60056729e-01,nan,nan,475,2.94818164e+02,0
23772,1485,12,2,0,1.33333333e+00,5.00000000e+10,1.19674759e-01,1.05444094e-01,nan,nan,475,2.94818164e+02,0
23773,1485,13,2,0,1.33333333e+00,5.00000000e+10,7.71884013e-02,4.96087958e-02,nan,nan,475,2.94818164e+02,0
23774,1485,14,2,0,1.33333333e+00,5.00000000e+10,3.46984253e-02,-5.95263153e-03,nan,nan,475,2.94818164e+02,0
23775,1485,15,2,0,1.33333333e+00,5.00000000e+10,-6.89217535e-03,-5.98330316e-02,nan,nan,475,2.94818164e+02,0
23776,1486,0,2,0,1.33333333e+00,5.00000000e+10,-4.68693179e-02,-1.10786559e-01,nan,nan,475,2.94818164e+02,0
23777,1486,1,2,0,1.33333333e+00,5.00000000e+10,-8.45621054e-02,-1.57788730e-01,nan,nan,475,2.94818164e+02,0
23778,1486,2,2,0,1.33333333e+00,5.00000000e+10,-1.19507618e-01,-2.00067252e-01,nan,nan,475,2.94818164e+02,0
23779,1486,3,2,0,1.33333333e+00,5.00000000e+10,-1.51417986e-01,-2.37125497e-01,nan,nan,475,2.94818164e+02,0
23780,1486,4,2,0,1.33333333e+00,5.00000000e+10,-1.80179619e-01,-2.68760629e-01,1.00000000e+00,1.26876063e+00,476,2.96427918e+02,0
23781,1486,5,2,0,1.33333333e+00,5.00000000e+10,-2.05841780e-01,-2.95057184e-01,nan,nan,476,2.96427918e+02,0
23782,1486,6,2,0,1.33333333e+00,5.00000000e+10,-2.28595892e-01,-3.16359729e-01,nan,nan,476,2.96427918e+02,0
23783,1486,7,2,0,1.33333333e+00,5.00000000e+10,-2.48747558e-01,-3.33229217e-01,nan,nan,476,2.96427918e+02,0
23784,1486,8,2,0,1.33333333e+00,5.00000000e+10,-2.66683695e-01,-3.46387980e-01,nan,nan,476,2.96427918e+02,0
23785,1486,9,2,0,1.33333333e+00,5.00000000e+10,-2.82837367e-01,-3.56658320e-01,nan,nan,476,2.96427918e+02,0
23786,1486,10,2,0,1.33333333e+00,5.00000000e+10,-2.97652948e-01,-3.64899513e-01,nan,nan,476,2.96427918e+02,0
23787,1486,11,2,0,1.33333333e+00,5.00000000e+10,-3.11554010e-01,-3.71947691e-01,nan,nan,476,2.96427918e+02,0
23788,1486,12,2,0,1.33333333e+00,5.00000000e+10,-3.24916001e-01,-3.78562542e-01,nan,nan,476,2.96427918e+02,0
23789,1486,13,2,0,1.33333333e+00,5.00000000e+10,-3.38045247e-01,-3.85384056e-01,nan,nan,476,2.96427918e+02,0
23790,1486,14,2,0,1.33333333e+00,5.00000000e+10,-3.51187745e-01,-3.92905075e-01,nan,nan,476,2.96427918e+02,0
23791,1486,15,2,0,1.33333333e+00,5.00000000e+10,-3.64453403e-01,-4.01453466e-01,nan,nan,476,2.96427918e+02,0
23792,1487,0,2,0,1.33333333e+00,5.00000000e+10,-3.77862711e-01,-4.11175714e-01,nan,nan,476,2.96427918e+02,0
23793,1487,1,2,0,1.33333333e+00,5.00000000e+10,-3.91406316e-01,-4.22045302e-01,nan,nan,476,2.96427918e+02,0
23794,1487,2,2,0,1.33333333e+00,5.00000000e+10,-4.04986036e-01,-4.33898633e-01,nan,nan,476,2.96427918e+02,0
23795,1487,3,2,0,1.33333333e+00,5.00000000e+10,-4.18452620e-01,-4.46468424e-01,nan,nan,476,2.96427918e+02,0
23796,1487,4,2,0,1.33333333e+00,5.00000000e+10,-4.31623525e-01,-4.59412262e-01,-1.00000000e+00,-5.40587738e-01,477,2.96720153e+02,0
23797,1487,5,2,0,1.33333333e+00,5.00000000e+10,-4.44300744e-01,-4.72344690e-01,nan,nan,477,2.96720153e+02,0
23798,1487,6,2,0,1.33333333e+00,5.00000000e+10,-4.56287134e-01,-4.84869777e-01,nan,nan,477,2.96720153e+02,0
23799,1487,7,2,0,1.33333333e+00,5.00000000e+10,-4.67399978e-01,-4.96611017e-01,nan,nan,477,2.96720153e+02,0
23800,1487,8,2,0,1.33333333e+00,5.00000000e+10,-4.77480901e-01,-5.07235863e-01,nan,nan,477,2.96720153e+02,0
23801,1487,9,2,0,1.33333333e+00,5.00000000e+10,-4.86401678e-01,-5.16473038e-01,nan,nan,477,2.96720153e+02,0
23802,1487,10,2,0,1.33333333e+00,5.00000000e+10,-4.94065927e-01,-5.24121752e-01,nan,nan,477,2.96720153e+02,0
23803,1487,11,2,0,1.33333333e+00,5.00000000e+10,-5.00407082e-01,-5.30052841e-01,nan,nan,477,2.96720153e+02,0
23804,1487,12,2,0,1.33333333e+00,5.00000000e+10,-5.05383367e-01,-5.34202695e-01,nan,nan,477,2.96720153e+02,0
23805,1487,13,2,0,1.33333333e+00,5.00000000e+10,-5.08970763e-01,-5.36561477e-01,nan,nan,477,2.96720153e+02,0
23806,1487,14,2,0,1.33333333e+00,5.00000000e+10,-5.11155070e-01,-5.37157559e-01,nan,nan,477,2.96720153e+02,0
23807,1487,15,2,0,1.33333333e+00,5.00000000e+10,-5.11924170e-01,-5.36040314e-01,nan,nan,477,2.96720153e+02,0
23808,1488,0,2,0,1.33333333e+00,5.00000000e+10,-5.11235310e-01,-5.33259334e-01,nan,nan,477,2.96720153e+02,0
23809,1488,1,2,0,1.33333333e+00,5.00000000e+10,-5.09087057e-01,-5.28849928e-01,nan,nan,477,2.96720153e+02,0
23810,1488,2,2,0,1.33333333e+00,5.00000000e+10,-5.05445580e-01,-5.22832494e-01,nan,nan,477,2.96720153e+02,0
23811,1488,3,2,0,1.33333333e+00,5.00000000e+10,-5.00266856e-01,-5.15209460e-01,nan,nan,477,2.96720153e+02,0
23812,1488,4,2,0,1.33333333e+00,5.00000000e+10,-4.93499674e-01,-5.05959395e-01,-1.00000000e+00,-4.94040605e-01,478,2.96964229e+02,0
23813,1488,5,2,0,1.33333333e+00,5.00000000e+10,-4.85090766e-01,-4.95038421e-01,nan,nan,478,2.96964229e+02,0
23814,1488,6,2,0,1.33333333e+00,5.00000000e+10,-4.74991396e-01,-4.82387554e-01,nan,nan,478,2.96964229e+02,0
